2012-10-29,1299000.0
2012-10-30,1298000.0
2012-10-31,1310000.0
2012-11-01,1297000.0
2012-11-02,1327000.0
2012-11-05,1341000.0
2012-11-06,1349000.0
2012-11-07,1362000.0
2012-11-08,1350000.0
2012-11-09,1341000.0
2012-11-12,1345000.0
2012-11-13,1349000.0
2012-11-14,1355000.0
2012-11-15,1331000.0
2012-11-16,1307000.0
2012-11-19,1332000.0
2012-11-20,1364000.0
2012-11-21,1384000.0
2012-11-22,1417000.0
2012-11-23,1437000.0
2012-11-26,1404000.0
2012-11-27,1416000.0
2012-11-28,1413000.0
2012-11-29,1414000.0
2012-11-30,1406000.0
2012-12-03,1430000.0
2012-12-04,1430000.0
2012-12-05,1455000.0
2012-12-06,1454000.0
2012-12-07,1480000.0
2012-12-10,1491000.0
2012-12-11,1476000.0
2012-12-12,1490000.0
2012-12-13,1533000.0
2012-12-14,1515000.0
2012-12-17,1503000.0
2012-12-18,1515000.0
2012-12-19,1515000.0
2012-12-20,1503000.0
2012-12-21,1442000.0
2012-12-24,1474000.0
2012-12-25,1474000.0
2012-12-26,1470000.0
2012-12-27,1496000.0
2012-12-28,1522000.0
2012-12-31,1522000.0
